acceleration,angular_velocity
-0.0138954,-2.05763e-06
-0.0137221,-1.95575e-06
-0.013551,-1.85977e-06
-0.0133819,-1.77151e-06
-0.013215,-1.68727e-06
-0.0130502,-1.60844e-06
-0.0128874,-1.53341e-06
-0.0127267,-1.4627e-06
-0.012568,-1.39549e-06
-0.0124112,-1.3319e-06
-0.0122564,-1.27148e-06
-0.0121035,-1.21417e-06
-0.0119526,-1.15971e-06
-0.0118035,-1.10798e-06
-0.0116563,-1.05878e-06
-0.0115109,-1.01199e-06
-0.0113673,-9.67466e-07
-0.0112256,-9.25088e-07
-0.0110855,-8.84728e-07
-0.0109473,-8.46282e-07
-0.0108107,-8.09643e-07
-0.0106759,-7.74716e-07
-0.0105427,-7.41408e-07
-0.0104112,-7.09635e-07
-0.0102814,-6.79316e-07
-0.0101532,-6.50376e-07
-0.0100265,-6.22745e-07
-0.00990146,-5.96356e-07
-0.00977797,-5.71147e-07
-0.00965601,-5.47059e-07
-0.00953558,-5.24037e-07
-0.00941664,-5.02027e-07
-0.00929919,-4.80981e-07
-0.00918321,-4.60853e-07
-0.00906867,-4.41598e-07
-0.00895556,-4.23175e-07
-0.00884386,-4.05546e-07
-0.00873356,-3.88671e-07
-0.00862463,-3.70902e-07
-0.00851706,-3.54118e-07
-0.00841083,-3.41155e-07
-0.00830592,-3.27169e-07
-0.00820232,-3.14802e-07
-0.00810002,-3.02175e-07
-0.00799899,-2.94613e-07
-0.00789922,-2.88013e-07
-0.0078007,-2.77607e-07
-0.0077034,-2.67867e-07
-0.00760732,-2.56748e-07
-0.00751244,-2.46221e-07
-0.00741874,-2.35382e-07
-0.00732621,-2.25085e-07
-0.00723483,-2.14925e-07
-0.0071446,-2.05264e-07
-0.00705548,-1.9591e-07
-0.00696748,-1.87011e-07
-0.00688058,-1.78471e-07
-0.00679476,-1.70342e-07
-0.00671002,-1.62573e-07
-0.00662632,-1.55175e-07
-0.00654368,-1.48116e-07
-0.00646206,-1.41392e-07
-0.00638146,-1.34979e-07
-0.00630187,-1.3007e-07
-0.00622327,-1.24838e-07
2.69586,46.477
2.02201,-25.5188
1.51856,20.153
1.13611,-8.86973
0.848975,8.64486
0.637354,-1.97554
0.475758,4.57479
0.354302,0.0913344
0.262697,2.77544
0.193372,0.752535
0.141177,1.85913
0.101659,0.919793
0.071835,1.34974
0.0492368,0.892378
0.0321458,1.03628
0.0191824,0.797132
0.00935923,0.82371
0.0018999,0.686438
-0.00376215,0.667986
-0.00806641,0.580732
-0.0113379,0.547734
-0.0138267,0.486939
-0.0157196,0.451826
-0.0171595,0.406425
-0.0182539,0.373903
-0.0190849,0.338418
-0.0197145,0.309942
-0.0201901,0.281442
-0.0205477,0.257154
-0.0208148,0.233907
-0.0210123,0.213457
-0.0211561,0.194336
-0.0212587,0.177231
-0.0213292,0.161431
-0.0213751,0.147173
-0.0214018,0.134087
-0.0214135,0.122222
-0.0214137,0.111369
-0.0214048,0.101506
-0.0213888,0.0924993
-0.0213673,0.0843032
-0.0213414,0.0768262
-0.0213121,0.0700174
-0.0212802,0.0638089
-0.0212461,0.0581532
-0.0212104,0.0529975
-0.0211734,0.0483
-0.0211354,0.0440183
-0.0210965,0.0401167
-0.0210571,0.0365607
-0.0210171,0.0333202
-0.0209768,0.0303669
-0.0209362,0.0276755
-0.0208954,0.0252226
-0.0208544,0.0229872
-0.0208133,0.02095
-0.0207722,0.0190934
-0.0207309,0.0174013
-0.0206897,0.0158593
-0.0206485,0.0144539
-0.0206072,0.0131731
-0.020566,0.0120058
-0.0205249,0.010942
-0.0204837,0.00997251
-0.0204427,0.00908892
-0.0204017,0.00828364
-0.0203607,0.00754973
-0.0203198,0.00688085
-0.020279,0.00627126
-0.0202383,0.00571568
-0.0201976,0.00520934
-0.020157,0.00474787
-0.0201165,0.00432729
-0.020076,0.00394397
-0.0200356,0.00359462
-0.0199953,0.00327623
-0.0199551,0.00298604
-0.019915,0.00272157
-0.0198749,0.00248052
-0.0198349,0.00226084
-0.019795,0.00206061
-0.0197552,0.00187812
-0.0197154,0.0017118
-0.0196758,0.00156021
-0.0196362,0.00142205
-0.0195967,0.00129613
-0.0195573,0.00118136
-0.0195179,0.00107676
-0.0194786,0.000981422
-0.0194394,0.000894528
-0.0194003,0.00081533
-0.0193613,0.000743147
-0.0193223,0.000677355
-0.0192835,0.000617391
-0.0192446,0.000562736
-0.0192059,0.000512922
-0.0191673,0.000467518
-0.0191287,0.000426135
-0.0190902,0.000388417
-0.0190518,0.000354038
-0.0190135,0.000322702
-0.0189752,0.000294142
-0.018937,0.00026811
-0.0188989,0.000244382
-0.0188609,0.000222755
-0.018823,0.000203043
-0.0187851,0.000185076
-0.0187473,0.000168699
-0.0187096,0.000153772
-0.0186719,0.000140166
-0.0186343,0.000127764
-0.0185968,0.00011646
-0.0185594,0.000106157
-0.0185221,9.67651e-05
-0.0184848,8.82046e-05
-0.0184476,8.04018e-05
-0.0184105,7.32895e-05
-0.0183734,6.68065e-05
-0.0183365,6.08973e-05
-0.0182996,5.55109e-05
-0.0182628,5.06011e-05
-0.018226,4.61258e-05
-0.0181912,2.97108e-05
-0.0181612,-1.47121e-05
-0.0181292,-3.87883e-05
-0.0180957,-6.6797e-05
-0.0180612,-8.78244e-05
-0.0180259,-0.000107889
-0.0179901,-0.000124372
-0.017954,-0.000138763
-0.0179176,-0.000150574
-0.0178811,-0.000160657
-0.0178445,-0.000168798
-0.0178079,-0.000175357
-0.0177712,-0.000180388
-0.0177346,-0.00018378
-0.017698,-0.000186112
-0.0176614,-0.000187439
-0.017625,-0.000187827
-0.0175886,-0.000187356
-0.0175523,-0.000186105
-0.017516,-0.000184153
-0.0174799,-0.000181572
-0.0174439,-0.000178429
-0.0174079,-0.00017478
-0.0173721,-0.000170007
-0.0173363,-0.00016555
-0.0173007,-0.000159537
-0.0172651,-0.000152663
-0.0172296,-0.000147158
-0.0171943,-0.000139046
-0.017159,-0.000133566
-0.0171238,-0.000127641
-0.0170886,-0.000126645
-0.0170534,-0.000124123
-0.0170185,-0.000118558
-0.0169837,-0.000112553
-0.016949,-0.000104532
-0.0169145,-9.78032e-05
-0.0168799,-9.04454e-05
-0.0168455,-8.34476e-05
-0.0168112,-7.6287e-05
-0.0167769,-6.92378e-05
-0.0167428,-6.23138e-05
-0.0167087,-5.61571e-05
-0.0166747,-4.93089e-05
-0.0166408,-4.26367e-05
-0.016607,-3.57694e-05
-0.0165733,-2.89675e-05
-0.0165396,-2.21435e-05
-0.0165061,-1.53802e-05
-0.0164726,-8.66106e-06
-0.0164392,-2.01447e-06
-0.0164059,4.5603e-06
-0.0163727,1.10526e-05
-0.0163396,1.74607e-05
-0.0163065,2.37805e-05
-0.0162736,3.00105e-05
-0.0162407,3.63891e-05
-0.0162079,4.28583e-05
-0.0161752,4.87855e-05
-0.0161426,5.46667e-05
-0.0161101,6.03647e-05
-0.0160776,6.59976e-05
-0.0160453,7.15192e-05
-0.016013,7.69597e-05
-0.0159808,8.22679e-05
-0.0159486,8.75261e-05
-0.0159166,9.26903e-05
-0.0158846,9.77782e-05
-0.0158527,0.000102776
-0.0158209,0.000107692
-0.0157892,0.000112521
-0.0157576,0.000117266
-0.015726,0.000121928
-0.0156945,0.0001265
-0.0156631,0.000130991
-0.0156317,0.000135398
-0.0156005,0.000139723
-0.0155693,0.000143967
-0.0155382,0.000148128
-0.0155072,0.000152208
-0.0154762,0.000156194
-0.0154454,0.000160106
-0.0154146,0.000163946
-0.0153838,0.000168683
-0.0153532,0.000172709
-0.0153226,0.000176871
-0.0152921,0.000180672
-0.0152617,0.000184399
-0.0152313,0.0001879
-0.015201,0.000191413
-0.0151708,0.000194708
-0.0151407,0.000197745
-0.0151106,0.000201261
-0.0150806,0.000202366
-0.0150507,0.000200629
-0.0150207,0.000196314
-0.0149907,0.00019022
-0.0149608,0.000182412
-0.0149309,0.00017352
-0.014901,0.000164353
-0.0148711,0.000155122
-0.0148413,0.000145789
-0.0148114,0.000136471
-0.0147817,0.000127397
-0.014752,0.000118619
-0.0147223,0.00011022
-0.0146927,0.000102226
-0.0146631,9.46654e-05
-0.0146336,8.75429e-05
-0.0146041,8.08615e-05
-0.0145747,7.46134e-05
-0.0145454,6.90182e-05
-0.0145161,6.39979e-05
-0.0144869,5.88879e-05
-0.0144577,5.42701e-05
-0.0144286,4.98804e-05
-0.0143996,4.58717e-05
-0.0143706,4.22138e-05
-0.0143417,3.88293e-05
-0.0143128,3.57186e-05
-0.014284,3.28501e-05
-0.0142552,3.02122e-05
-0.0142266,2.77842e-05
-0.0141979,2.55522e-05
-0.0141693,2.35002e-05
-0.0141408,2.1615e-05
-0.0141124,1.98834e-05
-0.014084,1.82936e-05
-0.0140556,1.68344e-05
-0.0140273,1.54954e-05
-0.0139991,1.42671e-05
-0.0139709,1.31404e-05
-0.0139428,1.19606e-05
-0.0139148,9.10953e-06
-0.0138868,8.07952e-06
-0.0138589,6.6498e-06
-0.013831,5.59143e-06
-0.0138032,4.73014e-06
-0.0137754,4.12999e-06
-0.0137477,3.63607e-06
-0.01372,3.25925e-06
-0.0136924,2.94187e-06
-0.0136648,2.68253e-06
-0.0136373,2.45871e-06
-0.0136099,2.26728e-06
-0.0135825,2.17769e-06
-0.0135552,2.28054e-06
-0.0135279,1.85173e-06
-0.0135007,1.80107e-06
-0.0134735,1.58829e-06
-0.0134464,1.51084e-06
-0.0134193,1.38731e-06
-0.0133923,1.315e-06
-0.0133654,1.23252e-06
-0.0133385,1.38557e-06
-0.0133116,1.64605e-06
-0.0132849,1.78417e-06
-0.0132581,1.93496e-06
-0.0132315,2.02535e-06
-0.0132048,2.10354e-06
-0.0131783,2.14749e-06
-0.0131518,2.25963e-06
-0.0131253,2.74064e-06
-0.0130989,2.80037e-06
-0.0130725,2.94578e-06
-0.0130462,2.92366e-06
-0.01302,2.91405e-06
-0.0129938,2.83709e-06
-0.0129676,2.75798e-06
-0.0129415,2.65257e-06
-0.0129155,2.54515e-06
-0.0128895,2.42902e-06
-0.0128636,2.31351e-06
-0.0128377,2.19704e-06
-0.0128119,2.0833e-06
-0.0127861,1.97205e-06
-0.0127603,1.86473e-06
-0.0127347,1.76135e-06
-0.012709,1.66239e-06
-0.0126835,1.56785e-06
-0.0126579,1.47782e-06
-0.0126325,1.39219e-06
-0.0126071,1.31092e-06
-0.0125817,1.23383e-06
-0.0125564,1.16079e-06
-0.0125311,1.09163e-06
-0.0125059,1.02618e-06
-0.0124807,9.64243e-07
-0.0124556,9.05653e-07
-0.0124306,8.50232e-07
-0.0124055,7.97808e-07
-0.0123806,5.19182e-07
-0.0123557,2.72442e-07
-0.0123308,1.41062e-07
-0.012306,3.78888e-08
-0.0122813,-1.33224e-08
-0.0122565,-4.69734e-08
-0.0122319,-5.75066e-08
-0.0122073,-5.89497e-08
-0.0121827,-5.07227e-08
-0.0121582,-3.87068e-08
-0.0121337,-2.3342e-08
-0.0121093,-7.12584e-09
-0.0120849,9.51716e-09
-0.0120606,2.55467e-08
-0.0120363,4.07319e-08
-0.0120121,5.46776e-08
-0.0119879,6.73114e-08
-0.0119638,7.8527e-08
-0.0119398,1.10818e-07
-0.0119157,1.46448e-07
-0.0118918,1.65044e-07
-0.0118678,1.80772e-07
-0.011844,1.88031e-07
-0.0118201,1.92675e-07
-0.0117963,1.93183e-07
-0.0117726,1.91965e-07
-0.0117489,1.88709e-07
-0.0117253,1.84443e-07
-0.0117017,1.79178e-07
-0.0116781,1.73373e-07
-0.0116546,1.67099e-07
-0.0116312,1.60569e-07
-0.0116078,1.53846e-07
-0.0115844,1.47034e-07
-0.0115611,1.40174e-07
-0.0115378,1.33319e-07
-0.0115146,1.26495e-07
-0.0114915,1.19728e-07
-0.0114683,-7.89372e-07
-0.0114453,-8.62955e-07
-0.0114222,-1.132e-06
-0.0113993,-1.0914e-06
-0.0113763,-1.1207e-06
-0.0113534,-1.03931e-06
-0.0113306,-9.86646e-07
-0.0113078,-3.30292e-07
-0.011285,-5.98402e-07
-0.0112623,-5.89405e-07
-0.0112396,-6.45552e-07
-0.011217,-5.99962e-07
-0.0111945,-5.79735e-07
-0.0111719,-5.24666e-07
-0.0111495,-4.81586e-07
-0.011127,-4.28507e-07
-0.0111046,-3.82539e-07
-0.0110823,-3.35487e-07
-0.01106,-2.93476e-07
-0.0110377,-2.53324e-07
-0.0110155,-2.17114e-07
-0.0109934,-1.83506e-07
-0.0109712,-1.53109e-07
-0.0109492,-1.25282e-07
-0.0109271,-1.00112e-07
-0.0109051,-7.7234e-08
-0.0108832,-5.65644e-08
-0.0108613,-3.78612e-08
-0.0108394,-2.09953e-08
-0.0108176,-5.78741e-09
-0.0107959,7.8919e-09
-0.0107741,5.49039e-08
-0.0107525,2.90852e-07
-0.0107308,4.50674e-07
-0.0107093,5.39608e-07
-0.0106877,5.8826e-07
-0.0106662,6.03716e-07
-0.0106447,6.00236e-07
-0.0106233,5.82264e-07
-0.0106019,5.56329e-07
-0.0105806,1.75571e-07
-0.0105593,2.54378e-07
-0.010538,1.5907e-07
-0.0105168,1.965e-07
-0.0104957,1.58315e-07
-0.0104746,1.67328e-07
-0.0104535,1.47322e-07
-0.0104325,1.45038e-07
-0.0104115,1.31981e-07
-0.0103905,1.25807e-07
-0.0103696,1.15802e-07
-0.0103487,1.08629e-07
-0.0103279,1.00242e-07
-0.0103071,9.31476e-08
-0.0102864,8.58075e-08
-0.0102657,7.91565e-08
-0.010245,7.25986e-08
-0.0102244,6.64739e-08
-0.0102039,6.05429e-08
-0.0101833,5.4921e-08
-0.0101628,4.95043e-08
-0.0101424,4.43243e-08
-0.010122,3.93295e-08
-0.0101016,3.45209e-08
-0.0100813,2.98683e-08
-0.010061,2.53623e-08
-0.0100408,2.09821e-08
-0.0100205,1.67153e-08
-0.0100004,-4.57989e-08
-0.00998026,-2.60473e-07
-0.00996018,-3.16921e-07
-0.00994014,-4.16988e-07
-0.00992014,-4.44821e-07
-0.00990018,-4.80047e-07
-0.00988026,-4.80213e-07
-0.00986038,-4.77467e-07
-0.00984054,-4.56865e-07
-0.00982073,-4.31869e-07
-0.00980097,-3.97664e-07
-0.00978125,-3.60189e-07
-0.00976157,-3.18215e-07
-0.00974193,-2.74535e-07
-0.0184363,-0.00157698
-0.0283119,0.00028562
-0.0355366,-0.0012087
-0.0408668,-0.000410944
-0.0447713,-0.00080317
-0.047584,-0.000315304
-0.0494859,-0.00094123
-0.0508093,-0.000447928
-0.0516781,-0.000436039
-0.0521873,-5.98817e-05
-0.052419,8.89414e-05
-0.0524357,0.000329495
-0.0522887,0.000447455
-0.0520176,0.000564888
-0.0516535,0.000616496
-0.0512206,0.000650597
-0.0507376,0.000647706
-0.0502189,0.00063059
-0.0496755,0.000595088
-0.0491158,0.000552414
-0.0485461,0.000502782
-0.047971,0.000451729
-0.047394,0.000400057
-0.0468176,0.000350353
-0.0462437,0.000303107
-0.0456737,0.000259343
-0.0451084,0.000219158
-0.0445485,0.000182797
-0.0439945,0.000150105
-0.0434466,0.000120976
-0.0429051,9.5146e-05
-0.0423701,7.23816e-05
-0.0418415,5.34967e-05
-0.0413194,3.46517e-05
-0.0408038,1.98304e-05
-0.0402947,6.17138e-06
-0.039792,-5.63994e-06
-0.0392956,-1.61378e-05
-0.0388055,-2.43841e-05
-0.0383214,-3.14627e-05
-0.0378435,-3.70746e-05
-0.0373715,-4.17366e-05
-0.0369054,-4.53899e-05
-0.0364452,-4.83024e-05
-0.0359907,-5.04979e-05
-0.035542,-5.21286e-05
-0.0350988,-5.32406e-05
-0.0346612,-5.39282e-05
-0.0342291,-5.4238e-05
-0.0338024,-5.42333e-05
-0.033381,-5.39544e-05
-0.0329648,-5.34461e-05
-0.032554,-5.24047e-05
-0.0321482,-5.13463e-05
-0.0317476,-5.0094e-05
-0.0313519,-4.8837e-05
-0.0309611,-4.74929e-05
-0.0305752,-4.61413e-05
-0.030194,-4.47577e-05
-0.0298176,-4.33888e-05
-0.0294459,-4.19981e-05
-0.0290788,-4.06154e-05
-0.0287163,-3.92305e-05
-0.0283583,-3.78596e-05
-0.0280048,-3.65007e-05
-0.0276557,-3.48106e-05
-0.027311,-3.32794e-05
-0.0269706,-3.17333e-05
-0.0266345,-3.03192e-05
-0.0263024,-2.89425e-05
-0.0259745,-2.76587e-05
-0.0256507,-2.6424e-05
-0.0253309,-2.52601e-05
-0.0250151,-2.41464e-05
-0.0247032,-2.28148e-05
-0.0243954,-2.13688e-05
-0.0240914,-2.00954e-05
-0.0237911,-1.88752e-05
-0.0234946,-1.77874e-05
-0.0232017,-1.6767e-05
-0.0229124,-1.58421e-05
-0.0226267,-1.49809e-05
-0.0223446,-1.41926e-05
-0.022066,-1.34607e-05
-0.0217908,-1.27867e-05
-0.021519,-1.21613e-05
-0.0212507,-1.15829e-05
-0.0209856,-1.10456e-05
-0.0207239,-1.05471e-05
-0.0204655,-1.00833e-05
-0.0202102,-9.65163e-06
-0.0199582,-9.2491e-06
-0.0197092,-8.89521e-06
-0.0194634,-8.55777e-06
-0.0192206,-8.24654e-06
-0.0189809,-7.95035e-06
-0.0187442,-7.6736e-06
-0.0185104,-7.41103e-06
-0.0182795,-7.16399e-06
-0.0180515,-6.92966e-06
-0.0178264,-6.70812e-06
-0.017604,-6.4977e-06
-0.0173845,-6.29804e-06
-0.0171676,-6.10801e-06
-0.0169535,-5.92712e-06
-0.0167421,-5.75457e-06
-0.0165333,-5.58986e-06
-0.0163271,-5.43238e-06
-0.0161234,-5.28166e-06
-0.0159223,-5.13724e-06
-0.0157237,-4.99869e-06
-0.0155276,-4.86564e-06
-0.015334,-4.73773e-06
-0.0151427,-4.61464e-06
-0.0149539,-4.49607e-06
-0.0147673,-4.38175e-06
-0.0145832,-4.27143e-06
-0.0144013,-4.16488e-06
-0.0142217,-4.06189e-06
-0.0140443,-3.96227e-06
-0.0138691,-3.86582e-06
-0.0136961,-3.7673e-06
-0.0135253,-3.67788e-06
-0.0133566,-3.58877e-06
-0.01319,-3.50475e-06
-0.0130255,-3.42197e-06
-0.0128631,-3.34253e-06
-0.0127026,-3.26473e-06
-0.0125442,-3.18945e-06
-0.0123878,-3.11591e-06
-0.0122333,-3.04447e-06
-0.0120807,-2.97476e-06
-0.01193,-2.90689e-06
-0.0117812,-2.84067e-06
-0.0116343,-2.77614e-06
-0.0114892,-2.71316e-06
-0.0113459,-2.65174e-06
-0.0112044,-2.59178e-06
-0.0110646,-2.53327e-06
-0.0109266,-2.47615e-06
-0.0107903,-2.42038e-06
-0.0106558,-2.36591e-06
-0.0105229,-2.31272e-06
-0.0103916,-2.25987e-06
-0.010262,-2.20228e-06
-0.010134,-2.15173e-06
-0.0100076,-2.10007e-06
-0.00988281,-2.05235e-06
-0.00975955,-2.00494e-06
-0.00963783,-1.95998e-06
-0.00951762,-1.91582e-06
-0.00939892,-1.87336e-06
-0.00928169,-1.83184e-06
-0.00916593,-1.7916e-06
-0.00905161,-1.7523e-06
-0.00893872,-1.71404e-06
-0.00882723,-1.6768e-06
-0.00871713,-1.64473e-06
-0.00860841,-1.61115e-06
-0.00850104,-1.57951e-06
-0.00839501,-1.54731e-06
-0.0082903,-1.51616e-06
-0.0081869,-1.485e-06
-0.00808479,-1.45454e-06
-0.00798395,-1.42432e-06
-0.00788437,-1.39465e-06
-0.00778604,-1.36534e-06
-0.00768893,-1.33651e-06
-0.00759303,-1.30809e-06
-0.00749833,-1.28014e-06
-0.00740481,-1.25261e-06
-0.00731245,-1.22554e-06
-0.00722125,-1.19891e-06
-0.00713119,-1.17273e-06
-0.00704225,-1.147e-06
-0.00695441,-1.12173e-06
-0.00686768,-1.0969e-06
-0.00678202,-1.07251e-06
-0.00669743,-1.04858e-06
-0.0066139,-1.02509e-06
-0.00653141,-1.00204e-06
-0.00644995,-9.79427e-07
-0.00636951,-9.57253e-07
-0.00629007,-9.35512e-07
2.3854,-46.1821
1.78982,25.3897
1.34438,-20.559
1.00575,9.26847
0.75272,-9.264
0.563766,2.47264
0.420815,-4.83426
0.313193,0.153467
0.23213,-2.87064
0.17077,-0.629391
0.124594,-1.8859
0.0896315,-0.852648
0.0632572,-1.34931
0.0432754,-0.852079
0.0281698,-1.02616
0.0167154,-0.77053
0.00803979,-0.81114
0.00145435,-0.667437
-0.0035417,-0.655814
-0.0073378,-0.566383
-0.0102213,-0.536941
-0.0124136,-0.475712
-0.0140798,-0.442624
-0.0153463,-0.397459
-0.0163081,-0.366207
-0.0170377,-0.331174
-0.0175899,-0.30357
-0.0180066,-0.275553
-0.0183194,-0.251905
-0.0185527,-0.229105
-0.0187248,-0.209148
-0.0188499,-0.190414
-0.0189387,-0.173698
-0.0189995,-0.158226
-0.0190386,-0.144281
-0.019061,-0.131466
-0.0190704,-0.119856
-0.0190696,-0.109228
-0.0190609,-0.0995708
-0.019046,-0.0907492
-0.0190264,-0.0827218
-0.0190029,-0.0753966
-0.0189765,-0.0687256
-0.0189478,-0.0626415
-0.0189172,-0.0570985
-0.0188853,-0.0520447
-0.0188522,-0.0474393
-0.0188182,-0.0432409
-0.0187835,-0.0394147
-0.0187483,-0.0359268
-0.0187126,-0.0327479
-0.0186767,-0.0298502
-0.0186405,-0.0272091
-0.0186041,-0.0248018
-0.0185676,-0.0226075
-0.018531,-0.0206074
-0.0184943,-0.0187843
-0.0184576,-0.0171226
-0.0184208,-0.0156079
-0.0183841,-0.0142273
-0.0183474,-0.0129688
-0.0183107,-0.0118217
-0.018274,-0.0107761
-0.0182374,-0.009823
-0.0182009,-0.00895424
-0.0181643,-0.00816234
-0.0181279,-0.0074405
-0.0180915,-0.00678252
-0.0180551,-0.00618275
-0.0180188,-0.00563604
-0.0179826,-0.00513769
-0.0179465,-0.00468342
-0.0179104,-0.00426934
-0.0178744,-0.00389187
-0.0178384,-0.0035478
-0.0178026,-0.00323416
-0.0177667,-0.00294825
-0.017731,-0.00268763
-0.0176953,-0.00245006
-0.0176597,-0.00223349
-0.0176242,-0.00203608
-0.0175887,-0.00185612
-0.0175534,-0.00169208
-0.017518,-0.00154254
-0.0174828,-0.00140622
-0.0174476,-0.00128195
-0.0174125,-0.00116867
-0.0173775,-0.0010654
-0.0173425,-0.000971264
-0.0173076,-0.000885448
-0.0172728,-0.000807217
-0.017238,-0.000735901
-0.0172034,-0.000670889
-0.0171687,-0.000611622
-0.0171342,-0.000557594
-0.0170997,-0.00050834
-0.0170653,-0.000463439
-0.017031,-0.000422506
-0.0169967,-0.000385189
-0.0169625,-0.000351171
-0.0169284,-0.000320157
-0.0168943,-0.000291885
-0.0168603,-0.00026611
-0.0168264,-0.000242612
-0.0167925,-0.00022119
-0.0167587,-0.00020166
-0.016725,-0.000183856
-0.0166914,-0.000167624
-0.0166578,-0.000152826
-0.0166243,-0.000139335
-0.0165908,-0.000127036
-0.0165574,-0.000115822
-0.0165241,-0.000105599
-0.0164909,-9.62792e-05
-0.0164577,-8.7782e-05
-0.0164246,-8.00351e-05
-0.0163915,-7.29722e-05
-0.0163585,-6.6533e-05
-0.0163256,-6.06622e-05
-0.0162928,-5.53097e-05
-0.01626,-5.04298e-05
-0.0162273,-4.59806e-05
-0.0161946,-4.19242e-05
-0.016162,-3.82258e-05
-0.0161295,-3.48538e-05
-0.0160971,-3.17795e-05
-0.0160647,-2.89765e-05
-0.0160323,-2.64208e-05
-0.0160001,-2.40907e-05
-0.0159679,-2.19662e-05
-0.0159358,-2.00291e-05
-0.0159037,-1.8263e-05
-0.0158723,4.74196e-07
-0.0158441,0.000102052
-0.0158146,0.00013566
-0.0157844,0.000197218
-0.0157536,0.000231491
-0.0157225,0.000271651
-0.0156911,0.000299287
-0.0156596,0.000326015
-0.0156279,0.000345873
-0.0155961,0.000363066
-0.0155644,0.000375773
-0.0155326,0.000385964
-0.0155009,0.000393049
-0.0154692,0.000397101
-0.0154375,0.000398728
-0.0154059,0.000398084
-0.0153744,0.000395496
-0.0153429,0.000391355
-0.0153115,0.000386155
-0.0152802,0.000378838
-0.0152489,0.000370406
-0.0152178,0.000360598
-0.0151867,0.000349841
-0.0151556,0.000338117
-0.0151247,0.000325638
-0.0150938,0.000312455
-0.015063,0.000298698
-0.0150323,0.000284422
-0.0150017,0.000269714
-0.0149711,0.000254631
-0.0149406,0.000239238
-0.0149102,0.000223587
-0.0148799,0.000207745
-0.0148496,0.000191708
-0.0148194,0.000175549
-0.0147893,0.000159049
-0.0147593,0.000142675
-0.0147294,0.000126327
-0.0146995,0.000109992
-0.0146697,9.36799e-05
-0.0146399,7.74081e-05
-0.0146103,6.11948e-05
-0.0145807,4.50572e-05
-0.0145512,2.90112e-05
-0.0145217,1.30712e-05
-0.0144924,-2.74982e-06
-0.0144631,-1.84403e-05
-0.0144339,-3.39896e-05
-0.0144047,-4.94759e-05
-0.0143756,-6.57525e-05
-0.0143466,-8.06036e-05
-0.0143177,-9.56864e-05
-0.0142888,-0.000110197
-0.01426,-0.00012469
-0.0142313,-0.000138848
-0.0142026,-0.000152888
-0.014174,-0.000166559
-0.0141455,-0.000180204
-0.0141171,-0.000193669
-0.0140887,-0.000206945
-0.0140604,-0.000220013
-0.0140321,-0.00023288
-0.0140039,-0.000245542
-0.0139758,-0.000257999
-0.0139478,-0.000270249
-0.0139198,-0.000282291
-0.0138919,-0.000294125
-0.013864,-0.000305743
-0.0138363,-0.000317152
-0.0138085,-0.00032835
-0.0137809,-0.000339213
-0.0137533,-0.000350032
-0.0137258,-0.000360559
-0.0136983,-0.000370928
-0.013671,-0.000381667
-0.0136436,-0.000391667
-0.0136164,-0.000401579
-0.0135892,-0.000411055
-0.0135621,-0.000420352
-0.013535,-0.000429232
-0.013508,-0.000437377
-0.0134811,-0.000447104
-0.0134542,-0.000442481
-0.0134273,-0.00042833
-0.0134005,-0.000406236
-0.0133737,-0.000381012
-0.0133469,-0.000353918
-0.0133202,-0.000327368
-0.0132934,-0.000301422
-0.0132668,-0.00027692
-0.0132401,-0.000253841
-0.0132135,-0.000232419
-0.0131869,-0.000212572
-0.0131604,-0.000194307
-0.013134,-0.000177519
-0.0131075,-0.000162137
-0.0130812,-0.000148055
-0.0130549,-0.000135182
-0.0130286,-0.000123419
-0.0130024,-0.000112679
-0.0129762,-0.000102875
-0.0129501,-9.39287e-05
-0.012924,-8.57659e-05
-0.012898,-7.83192e-05
-0.0128721,-7.15261e-05
-0.0128462,-6.53298e-05
-0.0128203,-5.96778e-05
-0.0127945,-5.45224e-05
-0.0127688,-4.98199e-05
-0.0127431,-4.55306e-05
-0.0127175,-4.16179e-05
-0.0126919,-3.80489e-05
-0.0126663,-3.47931e-05
-0.0126408,-3.1823e-05
-0.0126154,-2.92256e-05
-0.01259,-2.68636e-05
-0.0125647,-2.46501e-05
-0.0125394,-2.26275e-05
-0.0125142,-2.07575e-05
-0.012489,-1.90527e-05
-0.0124639,-1.74811e-05
-0.0124388,-1.59655e-05
-0.0124138,-1.46915e-05
-0.0123888,-1.34382e-05
-0.0123639,-1.23533e-05
-0.012339,-1.13478e-05
-0.0123142,-1.04402e-05
-0.0122894,-9.60463e-06
-0.0122646,-8.84478e-06
-0.01224,-8.14799e-06
-0.0122153,-7.5124e-06
-0.0121908,-6.93049e-06
-0.0121662,-6.39891e-06
-0.0121418,-5.9125e-06
-0.0121173,-5.46779e-06
-0.0120929,-5.06088e-06
-0.0120686,-4.68866e-06
-0.0120443,-4.34802e-06
-0.0120201,-4.03628e-06
-0.0119959,-3.7509e-06
-0.0119718,-3.48961e-06
-0.0119477,-3.25033e-06
-0.0119236,-3.03114e-06
-0.0118996,-3.05425e-06
-0.0118757,-2.9694e-06
-0.0118518,-2.81794e-06
-0.011828,-2.65676e-06
-0.0118042,-2.49063e-06
-0.0117804,-2.33427e-06
-0.0117567,-2.18616e-06
-0.011733,-2.04974e-06
